Property,X,Y,Z,Value
Porosity,35,7,0,0.33541915
Porosity,35,7,1,0.36795095
Porosity,35,7,2,0.16534585
Porosity,35,8,0,0.34992424
Porosity,35,8,1,0.4008582
Porosity,35,8,2,0.17782974
Porosity,35,9,0,0.37151572
Porosity,35,9,1,0.41529852
Porosity,35,9,2,0.26306492
Porosity,35,10,0,0.400195
Porosity,35,10,1,0.42973888
Porosity,35,10,2,0.39183262
Porosity,35,11,0,0.42887285
Porosity,35,11,1,0.4500486
Porosity,35,11,2,0.4209665
Porosity,35,12,0,0.41864753
Porosity,35,12,1,0.11703153
Porosity,35,12,2,0.3743396
Porosity,35,13,0,0.40064383
Porosity,35,13,1,0.12935719
Porosity,35,13,2,0.2314308
Porosity,35,14,0,0.38933957
Porosity,35,14,1,0.32271516
Porosity,35,14,2,0.25074932
Porosity,35,15,0,0.41153812
Porosity,35,15,1,0.31864545
Porosity,35,15,2,0.43775314
Porosity,35,16,0,0.4337381
Porosity,35,16,1,0.16452155
Porosity,35,16,2,0.43527737
Porosity,35,17,0,0.44528836
Porosity,35,17,1,0.277032
Porosity,35,17,2,0.25308126
Porosity,35,18,0,0.44618893
Porosity,35,18,1,0.37235007
Porosity,35,18,2,0.24898852
Porosity,35,19,0,0.4470909
Porosity,35,19,1,0.4337381
Porosity,35,19,2,0.2529446
Porosity,35,20,0,0.38821894
Porosity,35,20,1,0.44528836
Porosity,35,20,2,0.2568992
Porosity,35,21,0,0.317391
Porosity,35,21,1,0.44618893
Porosity,35,21,2,0.40064383
Porosity,35,22,0,0.26416254
Porosity,35,22,1,0.1275187
Porosity,35,22,2,0.38933957
Porosity,35,23,0,0.29892987
Porosity,35,23,1,0.38821894
Porosity,35,23,2,0.41153812
Porosity,35,24,0,0.33369717
Porosity,35,24,1,0.29327628
Porosity,35,24,2,0.4337381
Porosity,35,25,0,0.48251852
Porosity,35,25,1,0.40463012
Porosity,35,25,2,0.44528836
Porosity,35,26,0,0.48389378
Porosity,35,26,1,0.42449385
Porosity,35,26,2,0.44618893
Porosity,35,27,0,0.48458862
Porosity,35,27,1,0.44435617
Porosity,35,27,2,0.2814081
Porosity,35,28,0,0.48528343
Porosity,35,28,1,0.27321544
Porosity,35,28,2,0.22656555
Porosity,35,29,0,0.22768046
Porosity,35,29,1,0.26639953
Porosity,35,29,2,0.38210788
Porosity,35,30,0,0.23259892
Porosity,35,30,1,0.266201
Porosity,35,30,2,0.30791947
Porosity,35,31,0,0.48834902
Porosity,35,31,1,0.2660039
Porosity,35,31,2,0.3037577
Porosity,35,32,0,0.4886051
Porosity,35,32,1,0.2836134
Porosity,35,32,2,0.31163818
Porosity,35,33,0,0.48869717
Porosity,35,33,1,0.3047834
Porosity,35,33,2,0.34747148
Porosity,35,34,0,0.4849195
Porosity,35,34,1,0.30589828
Porosity,35,34,2,0.3312847
Porosity,35,35,0,0.4618017
Porosity,35,35,1,0.20674065
Porosity,35,35,2,0.28099668
Porosity,35,36,0,0.4386839
Porosity,35,36,1,0.22110188
Porosity,35,36,2,0.2307072
Porosity,35,37,0,0.38210788
Porosity,35,37,1,0.47676712
Porosity,35,37,2,0.39239222
Porosity,35,38,0,0.2920722
Porosity,35,38,1,0.27658027
Porosity,35,38,2,0.14822689
Porosity,35,39,0,0.20203798
Porosity,35,39,1,0.31895185
Porosity,35,39,2,0.35476646
Porosity,36,0,0,0.35093555
Porosity,36,0,1,0.20310539
Porosity,36,0,2,0.26735762
Porosity,36,1,0,0.3771966
Porosity,36,1,1,0.42056945
Porosity,36,1,2,0.30878118
Porosity,36,2,0,0.40345913
Porosity,36,2,1,0.42969716
Porosity,36,2,2,0.28546056
Porosity,36,3,0,0.39540315
Porosity,36,3,1,0.43553343
Porosity,36,3,2,0.26214135
Porosity,36,4,0,0.35302866
Porosity,36,4,1,0.44223142
Porosity,36,4,2,0.24574023
Porosity,36,5,0,0.29095733
Porosity,36,5,1,0.45322782
Porosity,36,5,2,0.21947198
Porosity,36,6,0,0.3130825
Porosity,36,6,1,0.46422568
Porosity,36,6,2,0.22020565
Porosity,36,7,0,0.33515158
Porosity,36,7,1,0.32511324
Porosity,36,7,2,0.22094075
Porosity,36,8,0,0.35722065
Porosity,36,8,1,0.44543368
Porosity,36,8,2,0.21104197
Porosity,36,9,0,0.34764266
Porosity,36,9,1,0.32271516
Porosity,36,9,2,0.15748982
Porosity,36,10,0,0.3064205
Porosity,36,10,1,0.31864545
Porosity,36,10,2,0.16783601
Porosity,36,11,0,0.2651969
Porosity,36,11,1,0.35127792
Porosity,36,11,2,0.4470909
Porosity,36,12,0,0.2342878
Porosity,36,12,1,0.18963319
Porosity,36,12,2,0.38821894
Porosity,36,13,0,0.20544162
Porosity,36,13,1,0.19642036
Porosity,36,13,2,0.25878373
Porosity,36,14,0,0.18140315
Porosity,36,14,1,0.20320752
Porosity,36,14,2,0.14089163
Porosity,36,15,0,0.18140315
Porosity,36,15,1,0.2026508
Porosity,36,15,2,0.37715778
Porosity,36,16,0,0.18140315
Porosity,36,16,1,0.19475162
Porosity,36,16,2,0.16082156
Porosity,36,17,0,0.22724888
Porosity,36,17,1,0.25933614
Porosity,36,17,2,0.17896478
Porosity,36,18,0,0.31894034
Porosity,36,18,1,0.29796603
Porosity,36,18,2,0.19750072
Porosity,36,19,0,0.4106318
Porosity,36,19,1,0.18140315
Porosity,36,19,2,0.21800752
Porosity,36,20,0,0.4017875
Porosity,36,20,1,0.22724888
Porosity,36,20,2,0.23851287
Porosity,36,21,0,0.37283486
Porosity,36,21,1,0.31894034
Porosity,36,21,2,0.20544162
Porosity,36,22,0,0.34942362
Porosity,36,22,1,0.4106318
Porosity,36,22,2,0.18140315
Porosity,36,23,0,0.3537206
Porosity,36,23,1,0.4017875
Porosity,36,23,2,0.18140315
Porosity,36,24,0,0.35801762
Porosity,36,24,1,0.30858123
Porosity,36,24,2,0.18140315
Porosity,36,25,0,0.48466343
Porosity,36,25,1,0.40333396
Porosity,36,25,2,0.22724888
Porosity,36,26,0,0.48744994
Porosity,36,26,1,0.35829815
Porosity,36,26,2,0.31894034
Porosity,36,27,0,0.4888698
Porosity,36,27,1,0.3132623
Porosity,36,27,2,0.46862626
Porosity,36,28,0,0.4902911
Porosity,36,28,1,0.45036653
Porosity,36,28,2,0.4534997
Porosity,36,29,0,0.27247748
Porosity,36,29,1,0.4499738
Porosity,36,29,2,0.43422723
Porosity,36,30,0,0.27030236
Porosity,36,30,1,0.45030755
Porosity,36,30,2,0.41081163
Porosity,36,31,0,0.49299994
Porosity,36,31,1,0.45064127
Porosity,36,31,2,0.38739464
Porosity,36,32,0,0.49098882
Porosity,36,32,1,0.45321774
Porosity,36,32,2,0.3225569
Porosity,36,33,0,0.48841664
Porosity,36,33,1,0.45624164
Porosity,36,33,2,0.38759172
Porosity,36,34,0,0.48375136
Porosity,36,34,1,0.4527085
Porosity,36,34,2,0.39985406
Porosity,36,35,0,0.46862626
Porosity,36,35,1,0.2949738
Porosity,36,35,2,0.19642036
Porosity,36,36,0,0.4534997
Porosity,36,36,1,0.4668971
Porosity,36,36,2,0.20320752
Porosity,36,37,0,0.43422723
Porosity,36,37,1,0.48255736
Porosity,36,37,2,0.36430272
Porosity,36,38,0,0.41081163
Porosity,36,38,1,0.2307072
Porosity,36,38,2,0.4196502
Porosity,36,39,0,0.38739464
Porosity,36,39,1,0.2537991
Porosity,36,39,2,0.36087894
Porosity,37,0,0,0.35463843
Porosity,37,0,1,0.22927295
Porosity,37,0,2,0.24254374
Porosity,37,1,0,0.39810765
Porosity,37,1,1,0.47084165
Porosity,37,1,2,0.24834837
Porosity,37,2,0,0.4415783
Porosity,37,2,1,0.42291
Porosity,37,2,2,0.24880727
Porosity,37,3,0,0.43631458
Porosity,37,3,1,0.35161167
Porosity,37,3,2,0.22110188
Porosity,37,4,0,0.38231793
Porosity,37,4,1,0.303247
Porosity,37,4,2,0.24222438
Porosity,37,5,0,0.3164991
Porosity,37,5,1,0.36955208
Porosity,37,5,2,0.30878118
Porosity,37,6,0,0.33661893
Porosity,37,6,1,0.4358557
Porosity,37,6,2,0.28546056
Porosity,37,7,0,0.33808482
Porosity,37,7,1,0.4661174
Porosity,37,7,2,0.26214135
Porosity,37,8,0,0.33955073
Porosity,37,8,1,0.4603358
Porosity,37,8,2,0.24574023
Porosity,37,9,0,0.30716854
Porosity,37,9,1,0.39350423
Porosity,37,9,2,0.18794575
Porosity,37,10,0,0.24093542
Porosity,37,10,1,0.41253793
Porosity,37,10,2,0.20149851
Porosity,37,11,0,0.1747023
Porosity,37,11,1,0.3528546
Porosity,37,11,2,0.17031755
Porosity,37,12,0,0.16732387
Porosity,37,12,1,0.2504645
Porosity,37,12,2,0.4017875
Porosity,37,13,0,0.1717187
Porosity,37,13,1,0.2329859
Porosity,37,13,2,0.16082156
Porosity,37,14,0,0.17575677
Porosity,37,14,1,0.21550873
Porosity,37,14,2,0.16818702
Porosity,37,15,0,0.17801532
Porosity,37,15,1,0.20663707
Porosity,37,15,2,0.19794813
Porosity,37,16,0,0.18027388
Porosity,37,16,1,0.20637381
Porosity,37,16,2,0.20400593
Porosity,37,17,0,0.20538552
Porosity,37,17,1,0.17575677
Porosity,37,17,2,0.20532222
Porosity,37,18,0,0.25335315
Porosity,37,18,1,0.17801532
Porosity,37,18,2,0.21323147
Porosity,37,19,0,0.30131933
Porosity,37,19,1,0.18027388
Porosity,37,19,2,0.25410265
Porosity,37,20,0,0.31612796
Porosity,37,20,1,0.20538552
Porosity,37,20,2,0.2949738
Porosity,37,21,0,0.32430333
Porosity,37,21,1,0.25335315
Porosity,37,21,2,0.1717187
Porosity,37,22,0,0.33220682
Porosity,37,22,1,0.30131933
Porosity,37,22,2,0.17575677
Porosity,37,23,0,0.33873937
Porosity,37,23,1,0.31612796
Porosity,37,23,2,0.17575677
Porosity,37,24,0,0.34527192
Porosity,37,24,1,0.35785076
Porosity,37,24,2,0.17801532
Porosity,37,25,0,0.45967692
Porosity,37,25,1,0.23361023
Porosity,37,25,2,0.20538552
Porosity,37,26,0,0.44895527
Porosity,37,26,1,0.22560604
Porosity,37,26,2,0.25335315
Porosity,37,27,0,0.44877258
Porosity,37,27,1,0.21900013
Porosity,37,27,2,0.46770558
Porosity,37,28,0,0.44858843
Porosity,37,28,1,0.4682623
Porosity,37,28,2,0.47980538
Porosity,37,29,0,0.25853342
Porosity,37,29,1,0.46969223
Porosity,37,29,2,0.4856733
Porosity,37,30,0,0.256354
Porosity,37,30,1,0.47433308
Porosity,37,30,2,0.48530933
Porosity,37,31,0,0.48430234
Porosity,37,31,1,0.47897533
Porosity,37,31,2,0.4849454
Porosity,37,32,0,0.47634563
Porosity,37,32,1,0.48100802
Porosity,37,32,2,0.41253793
Porosity,37,33,0,0.46393222
Porosity,37,33,1,0.48251852
Porosity,37,33,2,0.26128972
Porosity,37,34,0,0.45560434
Porosity,37,34,1,0.48389378
Porosity,37,34,2,0.24991065
Porosity,37,35,0,0.46770558
Porosity,37,35,1,0.33310017
Porosity,37,35,2,0.2329859
Porosity,37,36,0,0.47980538
Porosity,37,36,1,0.33388707
Porosity,37,36,2,0.21550873
Porosity,37,37,0,0.4856733
Porosity,37,37,1,0.33213058
Porosity,37,37,2,0.36790347
Porosity,37,38,0,0.48530933
Porosity,37,38,1,0.3851749
Porosity,37,38,2,0.40627584
Porosity,37,39,0,0.4849454
Porosity,37,39,1,0.40112144
Porosity,37,39,2,0.43970096
Porosity,38,0,0,0.32091406
Porosity,38,0,1,0.13823603
Porosity,38,0,2,0.30595297
Porosity,38,1,0,0.33541915
Porosity,38,1,1,0.27036998
Porosity,38,1,2,0.31228986
Porosity,38,2,0,0.34992424
Porosity,38,2,1,0.2565252
Porosity,38,2,2,0.33227876
Porosity,38,3,0,0.37151572
Porosity,38,3,1,0.24980275
Porosity,38,3,2,0.19051072
Porosity,38,4,0,0.400195
Porosity,38,4,1,0.24967617
Porosity,38,4,2,0.16997948
Porosity,38,5,0,0.29775888
Porosity,38,5,1,0.28251868
Porosity,38,5,2,0.1581976
Porosity,38,6,0,0.32848525
Porosity,38,6,1,0.3153612
Porosity,38,6,2,0.15101627
Porosity,38,7,0,0.33705336
Porosity,38,7,1,0.3427501
Porosity,38,7,2,0.24926473
Porosity,38,8,0,0.34562004
Porosity,38,8,1,0.36468396
Porosity,38,8,2,0.07786435
Porosity,38,9,0,0.3292664
Porosity,38,9,1,0.45357597
Porosity,38,9,2,0.0931254
Porosity,38,10,0,0.28799242
Porosity,38,10,1,0.48513097
Porosity,38,10,2,0.11073348
Porosity,38,11,0,0.24671702
Porosity,38,11,1,0.41245592
Porosity,38,11,2,0.14007308
Porosity,38,12,0,0.24609412
Porosity,38,12,1,0.43527594
Porosity,38,12,2,0.16941412
Porosity,38,13,0,0.25360203
Porosity,38,13,1,0.35161167
Porosity,38,13,2,0.20400593
Porosity,38,14,0,0.24867061
Porosity,38,14,1,0.26794598
Porosity,38,14,2,0.2122216
Porosity,38,15,0,0.18155132
Porosity,38,15,1,0.2211623
Porosity,38,15,2,0.23097908
Porosity,38,16,0,0.11443204
Porosity,38,16,1,0.2112592
Porosity,38,16,2,0.25118092
Porosity,38,17,0,0.12001512
Porosity,38,17,1,0.24867061
Porosity,38,17,2,0.27167043
Porosity,38,18,0,0.1982977
Porosity,38,18,1,0.18155132
Porosity,38,18,2,0.29215708
Porosity,38,19,0,0.27658027
Porosity,38,19,1,0.11443204
Porosity,38,19,2,0.31262934
Porosity,38,20,0,0.31895185
Porosity,38,20,1,0.12001512
Porosity,38,20,2,0.33310017
Porosity,38,21,0,0.35414067
Porosity,38,21,1,0.1982977
Porosity,38,21,2,0.25360203
Porosity,38,22,0,0.38821462
Porosity,38,22,1,0.27658027
Porosity,38,22,2,0.4209665
Porosity,38,23,0,0.41671264
Porosity,38,23,1,0.31895185
Porosity,38,23,2,0.24867061
Porosity,38,24,0,0.4452107
Porosity,38,24,1,0.41864753
Porosity,38,24,2,0.18155132
Porosity,38,25,0,0.4290541
Porosity,38,25,1,0.14610069
Porosity,38,25,2,0.12001512
Porosity,38,26,0,0.40194288
Porosity,38,26,1,0.1410585
Porosity,38,26,2,0.1982977
Porosity,38,27,0,0.40040934
Porosity,38,27,1,0.13601488
Porosity,38,27,2,0.4442943
Porosity,38,28,0,0.39887583
Porosity,38,28,1,0.43527737
Porosity,38,28,2,0.4668971
Porosity,38,29,0,0.3999303
Porosity,38,29,1,0.4424803
Porosity,38,29,2,0.48255736
Porosity,38,30,0,0.40357277
Porosity,38,30,1,0.45936045
Porosity,38,30,2,0.4912794
Porosity,38,31,0,0.40721378
Porosity,38,31,1,0.47624204
Porosity,38,31,2,0.5
Porosity,38,32,0,0.41097853
Porosity,38,32,1,0.4816036
Porosity,38,32,2,0.48513097
Porosity,38,33,0,0.4147677
Porosity,38,33,1,0.48466343
Porosity,38,33,2,0.46554342
Porosity,38,34,0,0.42169297
Porosity,38,34,1,0.48744994
Porosity,38,34,2,0.43527594
Porosity,38,35,0,0.4442943
Porosity,38,35,1,0.26909107
Porosity,38,35,2,0.35161167
Porosity,38,36,0,0.4668971
Porosity,38,36,1,0.4700418
Porosity,38,36,2,0.26794598
Porosity,38,37,0,0.48255736
Porosity,38,37,1,0.44522938
Porosity,38,37,2,0.35745227
Porosity,38,38,0,0.4912794
Porosity,38,38,1,0.39896935
Porosity,38,38,2,0.38137996
Porosity,38,39,0,0.5
Porosity,38,39,1,0.35270786
Porosity,38,39,2,0.40463012
Porosity,39,0,0,0.3130825
Porosity,39,0,1,0.2075592
Porosity,39,0,2,0.3512434
Porosity,39,1,0,0.33515158
Porosity,39,1,1,0.20882802
Porosity,39,1,2,0.3594044
Porosity,39,2,0,0.35722065
Porosity,39,2,1,0.29327628
Porosity,39,2,2,0.3653313
Porosity,39,3,0,0.34764266
Porosity,39,3,1,0.2945667
Porosity,39,3,2,0.23626007
Porosity,39,4,0,0.3064205
Porosity,39,4,1,0.29464868
Porosity,39,4,2,0.22677991
Porosity,39,5,0,0.30578175
Porosity,39,5,1,0.288693
Porosity,39,5,2,0.13574012
Porosity,39,6,0,0.3281256
Porosity,39,6,1,0.2827359
Porosity,39,6,2,0.14339042
Porosity,39,7,0,0.3090847
Porosity,39,7,1,0.274526
Porosity,39,7,2,0.11998635
Porosity,39,8,0,0.2900424
Porosity,39,8,1,0.2640633
Porosity,39,8,2,0.12339863
Porosity,39,9,0,0.28285962
Porosity,39,9,1,0.40112144
Porosity,39,9,2,0.12748417
Porosity,39,10,0,0.28753495
Porosity,39,10,1,0.43310946
Porosity,39,10,2,0.13493739
Porosity,39,11,0,0.2922103
Porosity,39,11,1,0.4645954
Porosity,39,11,2,0.15922473
Porosity,39,12,0,0.29788402
Porosity,39,12,1,0.4752264
Porosity,39,12,2,0.18351209
Porosity,39,13,0,0.3037577
Porosity,39,13,1,0.3815828
Porosity,39,13,2,0.20304209
Porosity,39,14,0,0.31163818
Porosity,39,14,1,0.28794065
Porosity,39,14,2,0.21781474
Porosity,39,15,0,0.3295541
Porosity,39,15,1,0.22734815
Porosity,39,15,2,0.23258741
Porosity,39,16,0,0.34747148
Porosity,39,16,1,0.3037577
Porosity,39,16,2,0.24944744
Porosity,39,17,0,0.3312847
Porosity,39,17,1,0.31163818
Porosity,39,17,2,0.26672608
Porosity,39,18,0,0.28099668
Porosity,39,18,1,0.3295541
Porosity,39,18,2,0.2801997
Porosity,39,19,0,0.2307072
Porosity,39,19,1,0.34747148
Porosity,39,19,2,0.2746454
Porosity,39,20,0,0.2537991
Porosity,39,20,1,0.3312847
Porosity,39,20,2,0.26909107
Porosity,39,21,0,0.2915687
Porosity,39,21,1,0.28099668
Porosity,39,21,2,0.44618893
Porosity,39,22,0,0.3274581
Porosity,39,22,1,0.2307072
Porosity,39,22,2,0.4470909
Porosity,39,23,0,0.3539594
Porosity,39,23,1,0.2537991
Porosity,39,23,2,0.31163818
Porosity,39,24,0,0.38046074
Porosity,39,24,1,0.2915687
Porosity,39,24,2,0.3295541
Porosity,39,25,0,0.4806455
Porosity,39,25,1,0.13332331
Porosity,39,25,2,0.34747148
Porosity,39,26,0,0.48132738
Porosity,39,26,1,0.12661095
Porosity,39,26,2,0.28099668
Porosity,39,27,0,0.4834953
Porosity,39,27,1,0.11990003
Porosity,39,27,2,0.3718955
Porosity,39,28,0,0.48566177
Porosity,39,28,1,0.11662729
Porosity,39,28,2,0.33388707
Porosity,39,29,0,0.4885044
Porosity,39,29,1,0.35447875
Porosity,39,29,2,0.33213058
Porosity,39,30,0,0.49202457
Porosity,39,30,1,0.4138873
Porosity,39,30,2,0.36662602
Porosity,39,31,0,0.4955433
Porosity,39,31,1,0.4732973
Porosity,39,31,2,0.40112144
Porosity,39,32,0,0.4711639
Porosity,39,32,1,0.4725075
Porosity,39,32,2,0.43310946
Porosity,39,33,0,0.4412057
Porosity,39,33,1,0.20921643
Porosity,39,33,2,0.4645954
Porosity,39,34,0,0.40990534
Porosity,39,34,1,0.21440679
Porosity,39,34,2,0.4752264
Porosity,39,35,0,0.3718955
Porosity,39,35,1,0.21959713
Porosity,39,35,2,0.3815828
Porosity,39,36,0,0.33388707
Porosity,39,36,1,0.23216878
Porosity,39,36,2,0.28794065
Porosity,39,37,0,0.33213058
Porosity,39,37,1,0.46162763
Porosity,39,37,2,0.33660454
Porosity,39,38,0,0.36662602
Porosity,39,38,1,0.44543368
Porosity,39,38,2,0.37709734
Porosity,39,39,0,0.40112144
Porosity,39,39,1,0.42924115
Porosity,39,39,2,0.40333396
Time_Index,0,0,0,0.016666668
Time_Index,0,0,1,0.016666668
Time_Index,0,0,2,0.016666668
Time_Index,0,1,0,0.016666668
Time_Index,0,1,1,0.016666668
Time_Index,0,1,2,0.016666668
Time_Index,0,2,0,0.016666668
Time_Index,0,2,1,0.016666668
Time_Index,0,2,2,0.016666668
Time_Index,0,3,0,0.016666668
Time_Index,0,3,1,0.016666668
Time_Index,0,3,2,0.016666668
Time_Index,0,4,0,0.016666668
Time_Index,0,4,1,0.016666668
Time_Index,0,4,2,0.016666668
Time_Index,0,5,0,0.016666668
Time_Index,0,5,1,0.016666668
Time_Index,0,5,2,0.016666668
Time_Index,0,6,0,0.016666668
Time_Index,0,6,1,0.016666668
Time_Index,0,6,2,0.016666668
Time_Index,0,7,0,0.016666668
Time_Index,0,7,1,0.016666668
Time_Index,0,7,2,0.016666668
Time_Index,0,8,0,0.016666668
Time_Index,0,8,1,0.016666668
Time_Index,0,8,2,0.016666668
Time_Index,0,9,0,0.016666668
Time_Index,0,9,1,0.016666668
Time_Index,0,9,2,0.016666668
Time_Index,0,10,0,0.016666668
Time_Index,0,10,1,0.016666668
Time_Index,0,10,2,0.016666668
Time_Index,0,11,0,0.016666668
Time_Index,0,11,1,0.016666668
Time_Index,0,11,2,0.016666668
Time_Index,0,12,0,0.016666668
Time_Index,0,12,1,0.016666668
Time_Index,0,12,2,0.016666668
Time_Index,0,13,0,0.016666668
Time_Index,0,13,1,0.016666668
Time_Index,0,13,2,0.016666668
Time_Index,0,14,0,0.016666668
Time_Index,0,14,1,0.016666668
Time_Index,0,14,2,0.016666668
Time_Index,0,15,0,0.016666668
Time_Index,0,15,1,0.016666668
Time_Index,0,15,2,0.016666668
Time_Index,0,16,0,0.016666668
Time_Index,0,16,1,0.016666668
Time_Index,0,16,2,0.016666668
Time_Index,0,17,0,0.016666668
Time_Index,0,17,1,0.016666668
Time_Index,0,17,2,0.016666668
Time_Index,0,18,0,0.016666668
Time_Index,0,18,1,0.016666668
Time_Index,0,18,2,0.016666668
Time_Index,0,19,0,0.016666668
Time_Index,0,19,1,0.016666668
Time_Index,0,19,2,0.016666668
Time_Index,0,20,0,0.016666668
Time_Index,0,20,1,0.016666668
Time_Index,0,20,2,0.016666668
Time_Index,0,21,0,0.016666668
Time_Index,0,21,1,0.016666668
Time_Index,0,21,2,0.016666668
Time_Index,0,22,0,0.016666668
Time_Index,0,22,1,0.016666668
Time_Index,0,22,2,0.016666668
Time_Index,0,23,0,0.016666668
Time_Index,0,23,1,0.016666668
Time_Index,0,23,2,0.016666668
Time_Index,0,24,0,0.016666668
Time_Index,0,24,1,0.016666668
Time_Index,0,24,2,0.016666668
Time_Index,0,25,0,0.016666668
Time_Index,0,25,1,0.016666668
Time_Index,0,25,2,0.016666668
Time_Index,0,26,0,0.016666668
Time_Index,0,26,1,0.016666668
Time_Index,0,26,2,0.016666668
Time_Index,0,27,0,0.016666668
Time_Index,0,27,1,0.016666668
Time_Index,0,27,2,0.016666668
Time_Index,0,28,0,0.016666668
Time_Index,0,28,1,0.016666668
Time_Index,0,28,2,0.016666668
Time_Index,0,29,0,0.016666668
Time_Index,0,29,1,0.016666668
Time_Index,0,29,2,0.016666668
Time_Index,0,30,0,0.016666668
Time_Index,0,30,1,0.016666668
Time_Index,0,30,2,0.016666668
Time_Index,0,31,0,0.016666668
Time_Index,0,31,1,0.016666668
Time_Index,0,31,2,0.016666668
Time_Index,0,32,0,0.016666668
Time_Index,0,32,1,0.016666668
Time_Index,0,32,2,0.016666668
Time_Index,0,33,0,0.016666668
Time_Index,0,33,1,0.016666668
Time_Index,0,33,2,0.016666668
Time_Index,0,34,0,0.016666668
Time_Index,0,34,1,0.016666668
Time_Index,0,34,2,0.016666668
Time_Index,0,35,0,0.016666668
Time_Index,0,35,1,0.016666668
Time_Index,0,35,2,0.016666668
Time_Index,0,36,0,0.016666668
Time_Index,0,36,1,0.016666668
Time_Index,0,36,2,0.016666668
Time_Index,0,37,0,0.016666668
Time_Index,0,37,1,0.016666668
Time_Index,0,37,2,0.016666668
Time_Index,0,38,0,0.016666668
Time_Index,0,38,1,0.016666668
Time_Index,0,38,2,0.016666668
Time_Index,0,39,0,0.016666668
Time_Index,0,39,1,0.016666668
Time_Index,0,39,2,0.016666668
Time_Index,1,0,0,0.016666668
Time_Index,1,0,1,0.016666668
Time_Index,1,0,2,0.016666668
Time_Index,1,1,0,0.016666668
Time_Index,1,1,1,0.016666668
Time_Index,1,1,2,0.016666668
Time_Index,1,2,0,0.016666668
Time_Index,1,2,1,0.016666668
Time_Index,1,2,2,0.016666668
Time_Index,1,3,0,0.016666668
Time_Index,1,3,1,0.016666668
Time_Index,1,3,2,0.016666668
Time_Index,1,4,0,0.016666668
Time_Index,1,4,1,0.016666668
Time_Index,1,4,2,0.016666668
Time_Index,1,5,0,0.016666668
Time_Index,1,5,1,0.016666668
Time_Index,1,5,2,0.016666668
Time_Index,1,6,0,0.016666668
Time_Index,1,6,1,0.016666668
Time_Index,1,6,2,0.016666668
Time_Index,1,7,0,0.016666668
Time_Index,1,7,1,0.016666668
Time_Index,1,7,2,0.016666668
Time_Index,1,8,0,0.016666668
Time_Index,1,8,1,0.016666668
Time_Index,1,8,2,0.016666668
Time_Index,1,9,0,0.016666668
Time_Index,1,9,1,0.016666668
Time_Index,1,9,2,0.016666668
Time_Index,1,10,0,0.016666668
Time_Index,1,10,1,0.016666668
Time_Index,1,10,2,0.016666668
Time_Index,1,11,0,0.016666668
Time_Index,1,11,1,0.016666668
Time_Index,1,11,2,0.016666668
Time_Index,1,12,0,0.016666668
Time_Index,1,12,1,0.016666668
Time_Index,1,12,2,0.016666668
Time_Index,1,13,0,0.016666668
Time_Index,1,13,1,0.016666668
Time_Index,1,13,2,0.016666668
Time_Index,1,14,0,0.016666668
Time_Index,1,14,1,0.016666668
Time_Index,1,14,2,0.016666668
Time_Index,1,15,0,0.016666668
Time_Index,1,15,1,0.016666668
Time_Index,1,15,2,0.016666668
Time_Index,1,16,0,0.016666668
Time_Index,1,16,1,0.016666668
Time_Index,1,16,2,0.016666668
Time_Index,1,17,0,0.016666668
Time_Index,1,17,1,0.016666668
Time_Index,1,17,2,0.016666668
Time_Index,1,18,0,0.016666668
Time_Index,1,18,1,0.016666668
Time_Index,1,18,2,0.016666668
Time_Index,1,19,0,0.016666668
Time_Index,1,19,1,0.016666668
Time_Index,1,19,2,0.016666668
Time_Index,1,20,0,0.016666668
Time_Index,1,20,1,0.016666668
Time_Index,1,20,2,0.016666668
Time_Index,1,21,0,0.016666668
Time_Index,1,21,1,0.016666668
Time_Index,1,21,2,0.016666668
Time_Index,1,22,0,0.016666668
Time_Index,1,22,1,0.016666668
Time_Index,1,22,2,0.016666668
Time_Index,1,23,0,0.016666668
Time_Index,1,23,1,0.016666668
Time_Index,1,23,2,0.016666668
Time_Index,1,24,0,0.016666668
Time_Index,1,24,1,0.016666668
Time_Index,1,24,2,0.016666668
Time_Index,1,25,0,0.016666668
Time_Index,1,25,1,0.016666668
Time_Index,1,25,2,0.016666668
Time_Index,1,26,0,0.016666668
Time_Index,1,26,1,0.016666668
Time_Index,1,26,2,0.016666668
Time_Index,1,27,0,0.016666668
Time_Index,1,27,1,0.016666668
Time_Index,1,27,2,0.016666668
Time_Index,1,28,0,0.016666668
Time_Index,1,28,1,0.016666668
Time_Index,1,28,2,0.016666668
Time_Index,1,29,0,0.016666668
Time_Index,1,29,1,0.016666668
Time_Index,1,29,2,0.016666668
Time_Index,1,30,0,0.016666668
Time_Index,1,30,1,0.016666668
Time_Index,1,30,2,0.016666668
Time_Index,1,31,0,0.016666668
Time_Index,1,31,1,0.016666668
Time_Index,1,31,2,0.016666668
Time_Index,1,32,0,0.016666668
